timestamp;xH;yH;zH;xL;yL;zL;temp;vibr;
1326;1826;1813;1822;40;-8;246;557
1331;1829;1825;1823;44;-6;254;557
1336;1827;1826;1823;34;0;256;559
1341;1827;1828;1824;32;0;250;557
1346;1827;1826;1823;36;-6;254;547
1351;1825;1772;1823;36;0;250;550
1356;1826;1825;1824;42;-10;256;558
1361;1827;1825;1823;40;-10;256;546
1366;1829;1825;1823;38;-4;256;558
1375;1827;1827;1823;44;-6;254;557
1381;1829;1814;1823;38;-8;256;557
1386;1828;1826;1823;40;-4;254;557
1391;1827;1829;1810;48;-8;252;559
1396;1827;1825;1822;38;-8;246;558
1401;1827;1827;1824;42;-8;250;557
1406;1826;1824;1824;38;-4;254;559
1411;1827;1825;1824;34;-6;248;560
1416;1828;1825;1825;38;-4;254;557
1421;1826;1826;1825;32;0;252;555
1426;1827;1826;1823;42;0;256;558
1431;1827;1824;1822;40;-6;252;557
1436;1825;1824;1819;36;-6;254;558
1441;1827;1826;1823;38;-6;254;558
1446;1830;1825;1825;38;-8;254;557
1455;1830;1827;1823;36;-6;252;558
1461;1826;1827;1822;40;-8;256;556
1466;1827;1825;1824;36;-4;252;555
1471;1826;1825;1823;36;-6;256;557
1476;1827;1827;1824;38;-6;254;576
1481;1827;1825;1824;38;-8;250;558
1486;1829;1826;1824;38;-8;256;554
1491;1828;1822;1825;36;-4;254;557
1496;1826;1825;1825;40;-4;254;558
1501;1827;1827;1823;36;-6;256;559
1506;1831;1826;1823;40;-4;256;555
1511;1827;1825;1822;36;-8;256;558
1516;1826;1825;1823;42;0;254;557
1521;1825;1822;1825;36;0;252;555
1526;1829;1861;1822;36;-4;256;557
1536;1828;1825;1826;38;-4;250;557
1541;1829;1825;1824;38;-8;252;555
1546;1827;1825;1825;38;-8;248;556
1551;1827;1825;1821;40;-4;252;557
1556;1829;1825;1823;36;0;258;558
1561;1825;1825;1822;36;-6;250;558
1566;1826;1826;1821;42;-8;254;557
1571;1829;1824;1823;34;0;256;558
1576;1827;1825;1822;38;-6;248;557
1581;1828;1826;1830;36;-10;256;555
1586;1827;1825;1827;34;-6;256;557
1591;1827;1827;1823;42;-6;252;557
1596;1829;1827;1824;44;0;256;544
1601;1827;1828;1823;36;-6;256;557
1606;1828;1826;1825;40;-8;256;557
1616;1827;1825;1823;40;-4;254;557
1621;1826;1826;1823;38;-4;256;557
1626;1827;1825;1823;40;-6;256;557
1631;1825;1825;1823;34;-4;256;558
1636;1827;1826;1825;42;-6;252;554
1641;1826;1825;1824;36;-6;254;556
1646;1831;1827;1824;34;-8;256;549
1651;1814;1827;1821;42;-6;252;557
1656;1825;1826;1824;40;-6;250;556
1661;1826;1824;1823;36;-4;254;557
1666;1825;1826;1822;38;-8;254;558
1671;1819;1776;1823;38;-8;256;557
1676;1826;1824;1824;38;0;256;558
1681;1827;1827;1824;36;-6;250;558
1686;1827;1827;1823;38;-4;256;556
1695;1826;1829;1822;32;-4;256;558
1701;1826;1826;1825;40;-8;248;557
1706;1830;1825;1822;40;-8;250;558
1711;1826;1826;1803;36;-4;252;557
1716;1828;1825;1822;42;-6;252;556
1721;1827;1825;1825;44;-6;256;556
1726;1825;1825;1823;36;-14;252;558
1731;1825;1823;1821;42;-6;250;558
1736;1826;1826;1811;40;-8;250;558
1741;1827;1824;1789;38;0;246;578
1746;1827;1824;1823;40;-8;248;555
1751;1827;1826;1822;40;-10;256;557
1756;1829;1823;1825;36;-8;250;560
1761;1826;1826;1821;38;-6;254;555
1766;1827;1824;1823;34;0;256;557
1775;1827;1824;1825;34;-6;256;558
1781;1827;1826;1825;38;-6;252;559
1786;1827;1824;1824;34;-4;256;558
1791;1827;1826;1823;36;-6;256;557
1796;1829;1825;1822;34;-8;252;557
1801;1826;1827;1821;36;0;254;557
1806;1827;1826;1823;40;0;248;545
1811;1839;1827;1825;40;-8;252;557
1816;1828;1826;1823;36;-4;252;556
1821;1827;1826;1824;38;0;254;558
1826;1827;1827;1821;38;-8;248;557
1831;1827;1824;1824;38;-6;252;560
1836;1827;1826;1824;38;-8;256;558
1841;1827;1829;1822;38;0;256;559
1846;1825;1826;1814;40;-6;254;560
1856;1827;1827;1821;38;-6;256;559
1861;1827;1826;1822;36;-8;246;558
1866;1826;1824;1822;42;-10;248;557
1871;1828;1826;1801;38;-10;254;557
1876;1829;1825;1823;38;-8;248;557
1881;1827;1827;1824;34;-6;256;558
1886;1827;1826;1821;40;-6;252;558
1891;1827;1825;1823;38;-6;250;557
1896;1827;1825;1823;38;-12;254;556
1901;1825;1825;1825;36;0;254;557
1906;1826;1826;1821;36;-4;252;557
1911;1829;1825;1823;38;-6;256;557
1916;1828;1825;1823;40;-8;256;558
1921;1829;1826;1823;36;0;252;555
1926;1829;1825;1823;42;-4;256;557
1936;1826;1826;1823;40;0;250;557
1941;1828;1826;1823;38;-6;254;558
1946;1828;1826;1821;38;0;256;557
1951;1827;1826;1824;38;-6;248;559
1956;1827;1827;1824;38;-10;250;557
1961;1828;1824;1822;38;-8;254;557
1966;1826;1826;1821;38;-6;250;545
1971;1825;1826;1822;38;0;254;557
1976;1827;1824;1824;38;0;250;557
1981;1828;1824;1823;38;-6;248;557
1986;1827;1843;1787;36;-4;250;557
1991;1827;1826;1821;38;0;250;535
1996;1829;1827;1824;40;-8;252;559
2001;1827;1839;1823;40;-6;256;558
2006;1827;1834;1824;42;-8;256;556
2015;1826;1827;1823;40;0;250;555
2029;1825;1840;1823;40;-8;256;556
2036;1827;1824;1823;38;-6;246;557
2041;1825;1825;1815;42;0;254;558
2046;1825;1825;1822;38;0;256;556
2051;1828;1827;1822;40;-6;250;557
2056;1825;1825;1851;40;-4;254;559
2061;1830;1825;1823;38;0;248;558
2066;1827;1825;1823;36;0;254;558
2071;1826;1825;1823;38;-8;250;557
2076;1827;1826;1823;38;-4;256;557
2081;1826;1826;1823;40;-4;246;559
2086;1821;1825;1823;36;-10;254;555
2091;1828;1824;1823;36;0;256;555
2096;1826;1826;1823;36;-6;256;558
2101;1826;1809;1822;38;-12;254;558
2106;1827;1826;1823;36;-6;254;557
2111;1829;1827;1810;36;-8;254;556
2116;1832;1826;1821;36;-8;256;557
2121;1829;1827;1822;42;-6;256;557
2131;1827;1824;1821;40;-12;256;557
2136;1825;1825;1821;38;-8;254;555
2141;1829;1804;1823;40;-6;250;557
2146;1825;1834;1823;36;-8;252;557
2151;1826;1825;1823;36;-10;252;557
2156;1826;1824;1822;38;-10;250;557
2161;1827;1826;1818;38;-6;256;556
2166;1827;1805;1824;34;0;252;558
2171;1825;1825;1821;40;-6;252;556
2176;1827;1824;1822;44;-8;252;558
2181;1824;1825;1823;34;-4;256;558
2186;1826;1825;1821;38;-8;254;563
2191;1826;1824;1824;36;-6;256;555
2196;1826;1825;1825;42;-4;254;557
2201;1827;1825;1821;38;-8;250;557
2210;1828;1824;1823;36;-6;258;557
2216;1828;1825;1824;34;-2;254;555
2221;1826;1826;1824;42;-8;252;558
2226;1833;1825;1830;36;-8;254;557
2231;1825;1826;1825;36;-8;254;558
2236;1827;1823;1823;32;0;256;557
2241;1825;1823;1822;40;-6;248;556
2246;1825;1825;1822;36;-6;250;558
2251;1827;1823;1824;46;-8;248;557
2256;1827;1825;1819;38;-10;256;558
2261;1827;1825;1824;38;-8;250;557
2266;1838;1827;1827;36;-6;254;557
2271;1826;1826;1821;36;-6;254;558
2276;1826;1825;1822;42;-6;254;560
2281;1824;1821;1821;42;-12;256;557
2290;1827;1827;1821;40;-4;252;558
2296;1825;1824;1823;38;-4;256;557
2301;1827;1827;1824;38;-4;252;561
2306;1826;1826;1822;38;-8;252;557
2311;1825;1824;1823;40;-10;256;557
2316;1827;1826;1822;34;-4;254;557
2321;1828;1824;1823;38;0;254;558
2326;1829;1840;1824;40;-8;256;556
2331;1826;1857;1825;34;-4;256;558
2336;1827;1825;1823;40;-4;254;557
2341;1826;1825;1823;38;0;250;557
2346;1826;1825;1822;40;-10;256;551
2351;1827;1826;1821;32;0;254;556
2356;1825;1824;1823;36;0;256;558
2361;1825;1825;1823;38;-10;248;558
2371;1826;1829;1823;36;-4;254;558
2376;1808;1825;1820;42;-4;250;556
2381;1826;1826;1885;42;-12;256;557
2386;1827;1822;1821;40;-8;256;556
2391;1827;1825;1833;40;0;254;557
2396;1827;1823;1822;38;-6;252;555
2401;1824;1825;1823;34;-8;248;557
2406;1827;1826;1822;38;-14;248;558
2411;1827;1824;1822;40;-10;254;556
2416;1826;1826;1825;38;-6;256;557
2421;1827;1830;1823;44;0;256;558
2426;1827;1825;1822;38;-4;252;557
2431;1791;1825;1824;32;-4;248;559
2436;1825;1826;1823;34;-8;250;556
2441;1825;1826;1823;38;-8;252;557
2451;1826;1803;1820;42;-6;252;558
2456;1827;1809;1817;38;-6;252;558
2461;1825;1824;1821;36;0;252;562
2466;1826;1826;1822;38;-8;252;557
2471;1825;1825;1822;40;-4;252;557
2476;1826;1825;1821;36;-14;256;557
2481;1824;1823;1823;40;-16;256;558
2486;1826;1810;1823;40;-6;256;557
2491;1827;1825;1823;36;-8;250;560
2496;1826;1825;1825;40;-6;254;558
2501;1831;1825;1822;38;-10;256;555
2506;1825;1824;1824;34;0;256;558
2511;1826;1825;1823;36;-8;256;555
2516;1826;1823;1822;36;0;254;557
2521;1829;1825;1823;38;-6;256;557
2530;1825;1825;1823;38;-4;250;557
2536;1827;1824;1824;38;0;256;558
2541;1826;1824;1821;40;2;256;558
2546;1826;1826;1822;38;0;252;558
2551;1825;1823;1823;34;-6;252;557
2556;1826;1825;1824;38;-8;254;558
2561;1827;1825;1822;40;-8;248;556
2566;1861;1824;1821;40;-8;250;557
2571;1825;1825;1822;38;-6;256;556
2576;1825;1826;1822;38;-4;250;557
2581;1826;1843;1820;36;-8;248;557
2586;1829;1826;1823;42;-6;256;557
2591;1826;1824;1824;42;-6;252;559
2596;1828;1824;1821;46;-8;256;558
2601;1822;1825;1800;38;-6;252;556
2610;1826;1825;1823;42;-8;258;557
2616;1825;1824;1823;38;0;252;557
2621;1825;1826;1822;38;-6;252;558
2626;1826;1826;1823;40;-10;252;555
2631;1827;1825;1845;38;-2;254;558
2636;1827;1825;1822;40;-8;252;558
2641;1828;1824;1823;34;-8;258;557
2646;1827;1824;1822;36;-2;256;557
2651;1808;1825;1822;40;-8;256;557
2656;1826;1825;1822;38;-10;250;555
2661;1827;1824;1822;40;-12;250;558
2666;1825;1823;1822;38;-6;248;557
2671;1826;1827;1843;38;-6;248;558
2676;1826;1826;1821;40;-10;246;558
2681;1827;1826;1823;38;-12;248;558
2691;1826;1825;1822;36;-4;250;556
2696;1827;1824;1823;38;-6;256;558
2701;1831;1825;1821;38;-4;254;557
2706;1827;1827;1819;34;-4;256;557
2711;1827;1825;1823;32;-8;254;556
2716;1827;1823;1823;34;0;250;558
2721;1826;1826;1821;40;-6;256;554
2726;1827;1822;1821;38;0;258;557
2731;1825;1824;1822;36;0;256;557
2736;1825;1826;1822;36;-4;252;557
2741;1827;1824;1823;42;-8;252;557
2746;1827;1825;1822;38;-8;244;556
2751;1826;1828;1831;42;-6;258;576
2756;1829;1823;1834;38;-8;256;557
2761;1828;1824;1823;32;-2;252;554
2771;1826;1826;1825;42;-4;252;558
2776;1787;1826;1825;38;-8;248;558
2781;1826;1825;1823;36;-6;248;547
2786;1827;1825;1817;34;-6;256;558
2791;1825;1824;1824;36;-4;254;558
2796;1826;1825;1823;34;-6;254;558
2801;1826;1837;1821;40;0;250;555
2806;1825;1824;1823;36;0;256;555
2811;1827;1825;1823;40;-4;254;557
2816;1827;1807;1797;36;-6;252;558
2821;1826;1824;1821;38;0;254;558
2826;1827;1826;1815;42;-14;256;557
2831;1827;1824;1825;38;-6;256;557
2836;1829;1824;1820;40;-4;252;558
2841;1826;1825;1822;40;-4;252;556
2850;1826;1825;1823;36;-4;250;556
2856;1825;1826;1823;40;-6;252;563
2861;1808;1824;1822;36;-8;250;555
2866;1828;1825;1821;40;-10;250;556
2871;1827;1826;1824;42;-6;256;555
2876;1829;1826;1823;34;-4;252;556
2881;1818;1824;1823;40;-4;254;557
2886;1827;1827;1823;38;0;258;557
2891;1829;1826;1822;36;-4;258;557
2896;1825;1825;1823;40;-6;256;557
2901;1827;1824;1825;38;-2;258;558
2906;1827;1826;1820;42;-4;256;561
2911;1829;1825;1822;38;-8;256;557
2916;1826;1825;1821;34;0;256;557
2921;1828;1825;1823;36;-8;254;557
2930;1828;1826;1823;36;-8;254;558
2936;1828;1825;1821;38;-6;256;556
2941;1824;1813;1821;42;-8;256;556
2946;1827;1824;1823;38;-4;256;557
2951;1826;1821;1836;42;-6;248;557
2956;1829;1827;1823;34;-6;256;557
2961;1826;1825;1824;40;-6;256;558
2966;1826;1825;1822;36;-6;254;558
2971;1829;1822;1824;42;-6;254;558
2976;1827;1825;1823;38;-6;252;557
2981;1826;1825;1822;36;0;252;558
2986;1827;1825;1822;38;-8;256;558
2991;1827;1826;1823;36;-6;254;557
2996;1829;1823;1825;38;-8;252;557
3001;1829;1825;1822;36;-6;256;556
3011;1828;1824;1821;40;-8;254;555
3016;1827;1824;1822;38;-8;254;554
3021;1829;1825;1822;40;-8;256;558
3026;1827;1826;1821;40;-6;256;559
3038;1827;1827;1823;36;0;254;558
3046;1829;1824;1821;42;0;252;557
3051;1829;1824;1823;38;-6;254;559
3056;1808;1825;1822;38;-4;256;557
3061;1829;1825;1824;38;0;246;557
3066;1828;1825;1822;36;-6;254;556
3071;1827;1834;1822;36;-4;256;556
3076;1827;1825;1823;38;-6;254;555
3081;1826;1825;1825;34;-8;258;557
3086;1827;1824;1823;38;-8;248;559
3091;1827;1825;1823;36;-6;250;557
3100;1828;1827;1822;36;-6;252;556
3106;1830;1826;1823;40;-10;254;558
3111;1826;1819;1822;38;-8;256;557
3116;1828;1823;1822;38;-6;252;557
3121;1825;1824;1821;36;-6;252;557
3126;1825;1826;1836;42;-8;254;557
3131;1826;1826;1823;38;-6;250;558
3136;1828;1825;1825;36;-6;252;556
3141;1827;1825;1822;38;-6;252;559
3146;1827;1824;1821;36;-4;258;558
3151;1829;1827;1823;42;-8;250;557
3156;1826;1825;1822;40;-4;250;557
3161;1826;1826;1823;36;-8;256;559
3166;1827;1823;1825;38;-6;252;556
3171;1826;1826;1823;44;-10;254;558
3181;1827;1826;1824;40;0;256;557
3186;1827;1827;1823;36;-2;256;557
3191;1828;1825;1819;38;-4;254;557
3196;1827;1827;1822;36;-6;254;558
3201;1826;1826;1823;38;0;256;557
3206;1825;1825;1825;32;0;252;556
3211;1827;1827;1822;38;-8;250;555
3216;1827;1825;1821;40;-8;252;559
3221;1826;1824;1823;34;-8;252;555
3226;1825;1825;1821;36;0;252;557
3231;1825;1826;1824;38;-6;252;557
3236;1833;1824;1822;34;-6;256;557
3241;1828;1826;1821;40;0;254;566
3246;1825;1826;1811;38;-6;250;557
3251;1828;1826;1824;36;-4;256;557
3261;1825;1824;1822;38;-8;256;557
3266;1827;1826;1823;38;-6;250;558
3271;1827;1821;1824;38;-6;252;551
3276;1826;1825;1822;36;-8;256;557
3281;1825;1826;1822;40;-8;254;557
3286;1826;1827;1824;38;0;248;557
3291;1826;1825;1821;38;-6;254;558
3296;1827;1825;1824;40;-12;244;557
3301;1828;1825;1824;34;-2;248;555
3306;1826;1825;1822;38;-8;252;557
3311;1826;1815;1822;36;-8;252;557
3316;1827;1824;1823;38;-4;256;557
3321;1827;1826;1823;42;-12;252;557
3326;1825;1826;1821;38;-8;256;555
3331;1829;1825;1822;40;0;250;557
3340;1827;1825;1822;44;-12;256;555
3346;1826;1824;1823;38;0;254;558
3351;1809;1826;1825;38;-4;256;557
3356;1826;1826;1822;38;0;254;556
3361;1827;1824;1823;40;-4;248;557
3366;1826;1824;1822;44;-4;256;556
3371;1826;1825;1821;42;0;256;557
3376;1826;1824;1821;40;-6;256;556
3381;1825;1825;1822;40;-10;250;559
3386;1826;1825;1822;34;0;254;558
3391;1828;1826;1823;36;-4;252;557
3396;1826;1824;1823;40;-4;254;557
3401;1826;1830;1821;36;0;252;565
3406;1825;1824;1818;38;-6;254;541
3411;1828;1826;1823;38;-6;254;546
3420;1827;1825;1823;36;-4;250;556
3426;1828;1823;1823;38;-6;252;556
3431;1825;1825;1824;36;-8;256;558
3436;1825;1825;1821;42;-8;250;557
3441;1826;1825;1810;40;-8;250;558
3446;1825;1823;1823;38;-8;254;560
3451;1861;1824;1822;34;-6;256;557
3456;1827;1825;1823;40;-6;252;557
3461;1825;1822;1821;36;-4;254;557
3466;1827;1829;1822;40;-4;252;557
3471;1827;1827;1825;36;-4;254;558
3476;1826;1807;1822;38;-10;250;557
3481;1828;1836;1823;36;-4;252;558
3486;1826;1823;1824;42;-10;256;557
3491;1825;1827;1822;38;-10;246;558
3501;1827;1824;1822;40;-8;256;555
3506;1825;1825;1824;40;-6;246;557
3511;1826;1825;1821;40;-8;252;556
3516;1826;1826;1824;42;-8;250;556
3521;1826;1826;1822;40;-4;246;557
3526;1829;1825;1823;36;-6;252;558
3531;1826;1826;1825;40;0;252;558
3536;1825;1825;1824;40;-4;252;555
3541;1829;1825;1821;38;-6;254;557
3546;1830;1825;1824;40;-10;256;558
3551;1828;1826;1824;38;-8;254;558
3556;1828;1825;1821;44;-4;252;558
3561;1826;1825;1823;38;-8;256;557
3566;1825;1824;1824;36;-6;256;558
3571;1827;1825;1824;36;0;254;555
3581;1826;1824;1823;36;-6;252;558
3586;1826;1827;1823;38;-6;254;559
3591;1828;1826;1822;34;-4;252;558
3596;1826;1827;1823;38;-6;250;555
3601;1826;1826;1823;36;-4;256;557
3606;1825;1826;1823;38;0;254;557
3611;1829;1825;1822;34;-6;248;558
3616;1825;1826;1824;40;0;250;556
3621;1826;1825;1824;38;-6;246;557
3626;1827;1827;1823;36;-10;256;557
3631;1829;1824;1825;40;-8;254;557
3636;1826;1823;1821;42;-8;256;558
3641;1825;1825;1821;38;-12;254;557
3646;1826;1825;1824;38;-6;256;557
3651;1893;1819;1821;36;-2;252;556
3660;1826;1825;1823;38;0;250;556
3666;1826;1825;1825;36;-6;254;557
3671;1827;1824;1823;38;-4;254;556
3676;1828;1825;1823;32;-6;254;557
3681;1827;1826;1822;38;-4;254;557
3686;1828;1823;1850;36;-6;256;557
3691;1827;1826;1825;36;-6;252;556
3696;1828;1827;1824;38;-8;252;557
3701;1827;1825;1822;44;-6;250;555
3706;1827;1823;1823;36;-4;254;558
3711;1827;1826;1823;38;-4;248;557
3716;1813;1826;1824;36;-4;252;556
3721;1825;1826;1823;40;0;256;558
3726;1827;1827;1824;34;-6;252;565
3731;1826;1826;1824;36;-8;256;557
3740;1828;1824;1819;38;-8;250;557
3746;1825;1825;1825;40;-6;254;557
3751;1826;1824;1813;40;-6;256;558
3756;1827;1825;1822;36;-8;254;556
3761;1829;1826;1823;40;-8;252;558
3766;1827;1827;1823;34;-6;252;556
3771;1827;1826;1823;40;-8;254;555
3776;1827;1826;1822;34;-6;254;557
3781;1825;1826;1824;36;-4;256;558
3786;1828;1829;1825;36;-6;256;558
3791;1815;1825;1823;40;-8;254;558
3796;1830;1827;1820;38;0;248;557
3801;1841;1823;1851;44;-8;248;557
3806;1825;1824;1821;42;-8;256;558
3811;1828;1825;1823;42;0;256;558
3821;1826;1825;1819;34;-6;250;557
3826;1827;1825;1820;38;-4;254;557
3831;1827;1827;1822;40;-10;256;557
3836;1826;1826;1823;40;-4;256;557
3841;1819;1825;1822;36;0;256;558
3846;1834;1827;1824;34;-4;256;557
3851;1835;1824;1824;38;-6;256;559
3856;1826;1825;1824;36;-8;256;560
3861;1827;1824;1822;34;0;246;555
3866;1827;1824;1822;38;-4;252;557
3871;1828;1827;1822;40;-6;248;556
3876;1827;1826;1822;44;-6;254;558
3881;1827;1825;1821;36;-6;254;579
3886;1825;1825;1808;40;-10;252;556
3891;1827;1825;1821;36;-6;250;560
3901;1828;1825;1822;38;-8;258;558
3906;1826;1827;1830;42;0;256;560
3911;1825;1826;1824;38;-6;254;558
3916;1828;1825;1821;36;0;252;558
3921;1826;1824;1813;36;0;250;557
3926;1826;1825;1822;38;-8;254;555
3931;1826;1825;1823;36;-8;252;557
3936;1837;1824;1823;36;-4;256;557
3941;1827;1831;1822;34;-6;250;558
3946;1826;1825;1823;38;-6;254;556
3951;1828;1825;1821;34;-8;252;557
3956;1826;1824;1815;36;-4;252;557
3961;1827;1826;1823;42;-4;252;557
3966;1825;1825;1823;40;-6;252;558
3971;1827;1825;1823;40;-8;256;558
3980;1826;1826;1823;38;-4;248;557
3986;1827;1825;1824;36;0;252;558
3991;1827;1827;1823;40;-6;258;558
3996;1819;1824;1821;38;-8;256;558
4001;1829;1826;1823;38;-6;256;557
4006;1827;1827;1822;38;-6;254;558
4011;1827;1826;1823;34;-6;252;557
4016;1826;1824;1822;38;-6;256;558
4021;1828;1826;1823;40;-4;252;556
4026;1825;1827;1823;38;-6;252;559
4031;1826;1825;1823;38;-6;252;555
4036;1826;1827;1826;40;-8;256;557
4052;1829;1824;1823;40;-6;254;558
4056;1827;1825;1823;34;-4;256;558
4061;1829;1824;1823;36;0;256;557
4066;1827;1825;1825;40;-6;252;557
4071;1827;1825;1823;36;0;250;558
4076;1825;1826;1821;36;-4;254;558
4081;1827;1825;1822;38;-6;256;558
4086;1827;1825;1825;38;-6;250;555
4091;1826;1824;1821;34;-6;252;559
4096;1829;1826;1799;40;-8;250;555
4101;1826;1824;1821;42;-10;252;559
4106;1826;1825;1824;36;-8;256;557
4111;1825;1825;1821;38;0;252;555
4116;1826;1826;1821;38;-2;252;557
4121;1843;1825;1822;36;-6;254;558
4126;1829;1827;1823;36;-6;258;558
4131;1825;1825;1825;38;-6;254;559
4136;1827;1825;1823;38;-6;256;558
4145;1828;1824;1826;32;-4;256;558
4151;1826;1827;1824;36;0;256;557
4156;1829;1825;1823;36;0;256;555
4161;1819;1825;1823;40;-6;256;557
4166;1827;1825;1824;36;-8;254;555
4171;1840;1843;1823;38;-6;248;571
4176;1857;1824;1822;36;-10;250;557
4181;1827;1825;1824;36;0;256;557
4186;1827;1827;1822;40;-10;250;556
4191;1827;1827;1822;38;-6;256;555
4196;1827;1825;1823;40;-2;252;559
4201;1825;1825;1823;40;-4;252;557
4206;1827;1826;1823;40;-8;256;557
4211;1812;1825;1825;44;0;254;558
4216;1827;1826;1822;40;-8;256;547
4225;1825;1827;1821;40;-8;254;557
4231;1825;1827;1824;38;-8;252;543
